SPECOBJID,RUN2D,RUN1D,PLATE,MJD,FIBERID,RA,DEC,Z_NOQSO,Z_ERR_NOQSO,CLASS_NOQSO,Chabrier_MILES_age_lightW,Chabrier_MILES_age_lightW_up_1sig,Chabrier_MILES_age_lightW_low_1sig,Chabrier_MILES_age_lightW_up_2sig,Chabrier_MILES_age_lightW_low_2sig,Chabrier_MILES_metallicity_lightW,Chabrier_MILES_metallicity_lightW_up_1sig,Chabrier_MILES_metallicity_lightW_low_1sig,Chabrier_MILES_metallicity_lightW_up_2sig,Chabrier_MILES_metallicity_lightW_low_2sig,Chabrier_MILES_age_massW,Chabrier_MILES_age_massW_up_1sig,Chabrier_MILES_age_massW_low_1sig,Chabrier_MILES_age_massW_up_2sig,Chabrier_MILES_age_massW_low_2sig,Chabrier_MILES_metallicity_massW,Chabrier_MILES_metallicity_massW_up_1sig,Chabrier_MILES_metallicity_massW_low_1sig,Chabrier_MILES_metallicity_massW_up_2sig,Chabrier_MILES_metallicity_massW_low_2sig,Chabrier_MILES_total_mass,Chabrier_MILES_total_mass_up_1sig,Chabrier_MILES_total_mass_low_1sig,Chabrier_MILES_total_mass_up_2sig,Chabrier_MILES_total_mass_low_2sig,Chabrier_MILES_spm_EBV,Chabrier_MILES_nComponentsSSP,Chabrier_ELODIE_age_lightW,Chabrier_ELODIE_age_lightW_up_1sig,Chabrier_ELODIE_age_lightW_low_1sig,Chabrier_ELODIE_age_lightW_up_2sig,Chabrier_ELODIE_age_lightW_low_2sig,Chabrier_ELODIE_metallicity_lightW,Chabrier_ELODIE_metallicity_lightW_up_1sig,Chabrier_ELODIE_metallicity_lightW_low_1sig,Chabrier_ELODIE_metallicity_lightW_up_2sig,Chabrier_ELODIE_metallicity_lightW_low_2sig,Chabrier_ELODIE_age_massW,Chabrier_ELODIE_age_massW_up_1sig,Chabrier_ELODIE_age_massW_low_1sig,Chabrier_ELODIE_age_massW_up_2sig,Chabrier_ELODIE_age_massW_low_2sig,Chabrier_ELODIE_metallicity_massW,Chabrier_ELODIE_metallicity_massW_up_1sig,Chabrier_ELODIE_metallicity_massW_low_1sig,Chabrier_ELODIE_metallicity_massW_up_2sig,Chabrier_ELODIE_metallicity_massW_low_2sig,Chabrier_ELODIE_total_mass,Chabrier_ELODIE_total_mass_up_1sig,Chabrier_ELODIE_total_mass_low_1sig,Chabrier_ELODIE_total_mass_up_2sig,Chabrier_ELODIE_total_mass_low_2sig,Chabrier_ELODIE_spm_EBV,Chabrier_ELODIE_nComponentsSSP
1356733072040552448,26,,1205,52670,86,120.81885,24.676777,0.04291999,1.301008e-05,GALAXY,11926350000.0,14075420000.0,11926350000.0,14325310000.0,9977192000.0,1.278473,1.278473,0.9991714,1.497924,0.9526212,13575630000.0,14175370000.0,12326170000.0,14475240000.0,11976330000.0,1.351623,1.531174,1.118872,1.591025,1.052372,51589970000.0,57768030000.0,45973550000.0,59172130000.0,43726980000.0,0.01,4,13925230000.0,14525110000.0,13175380000.0,14975020000.0,13175380000.0,1.092272,1.092272,0.9991714,1.092272,0.9526212,13875240000.0,14725070000.0,13625290000.0,14975020000.0,13125390000.0,1.105572,1.125522,0.9925213,1.125522,0.9592712,60343420000.0,62623760000.0,56067780000.0,64619070000.0,55782740000.0,0.0,2
1356733621796366336,26,,1205,52670,88,120.81114,24.770611,0.04390804,1.184164e-05,GALAXY,3330074000.0,4279663000.0,3130161000.0,4979359000.0,3130161000.0,1.504574,1.544474,1.245223,1.544474,1.105572,3430031000.0,5179273000.0,3330074000.0,6228817000.0,3230117000.0,1.650875,1.690775,1.245223,1.697425,1.065672,18592230000.0,21650850000.0,17912540000.0,24369630000.0,17572690000.0,0.1,4,12325550000.0,12825450000.0,10325950000.0,13075400000.0,9676080000.0,1.165422,1.331673,1.085622,1.418124,1.085622,12725470000.0,13025410000.0,11475720000.0,13275360000.0,10625890000.0,1.105572,1.331673,1.052372,1.544474,1.045722,60287820000.0,66121100000.0,53768290000.0,68179900000.0,51023220000.0,0.0,4
1356742692767295488,26,,1205,52670,121,120.76307,24.705812,0.04313593,1.146011e-05,GALAXY,5179273000.0,7028471000.0,2630377000.0,9777279000.0,1630811000.0,0.6001692,0.8462206,0.4671684,1.005821,0.2543672,8028038000.0,11976330000.0,3430031000.0,11976330000.0,2630377000.0,0.3541178,0.75312,0.221117,0.7730702,0.09476634,2658675000.0,3378499000.0,1424692000.0,3635578000.0,1116196000.0,0.2033333,6,8026410000.0,8026410000.0,4677080000.0,11175780000.0,2527510000.0,0.6068192,0.8329205,0.4206182,1.165422,0.1679167,11525710000.0,11525710000.0,7176580000.0,13425330000.0,5126990000.0,0.4339182,0.7664201,0.3208676,1.112222,0.1546167,3570475000.0,3679183000.0,2265980000.0,4277077000.0,1722440000.0,0.18,3
1365882937995716608,26,,1213,52972,605,141.02238,38.11792,0.02820324,1.501139e-05,GALAXY,5629078000.0,7828124000.0,4329641000.0,10027170000.0,2980226000.0,1.039072,1.218623,0.8329205,1.318373,0.580219,12825960000.0,14175370000.0,10327040000.0,14925050000.0,6678623000.0,1.591025,1.750626,0.9858713,1.883626,0.1479666,1998752000.0,2377462000.0,1330441000.0,2733894000.0,974009100.0,0.18,5,8476320000.0,9776060000.0,5926830000.0,10076000000.0,2677480000.0,0.4738185,0.6400694,0.4405683,1.165422,0.3341677,11325750000.0,13525310000.0,9426130000.0,14975020000.0,4827050000.0,0.387368,0.7863702,0.2809674,1.411474,0.2011669,2099157000.0,2389714000.0,1445404000.0,2631845000.0,1033781000.0,0.08666667,5
1366899157574379520,26,,1214,52731,206,141.21966,38.351769,0.02774469,1.010492e-05,GALAXY,6928514000.0,7778146000.0,5579099000.0,8977626000.0,4979359000.0,1.830426,1.983377,1.710725,1.996677,1.544474,9127561000.0,9877236000.0,7128428000.0,11226650000.0,6028904000.0,1.710725,1.996677,1.551124,1.996677,1.331673,34338390000.0,37780360000.0,28601760000.0,43230150000.0,26593940000.0,0.03333334,5,5176980000.0,6976620000.0,4027210000.0,6976620000.0,3977220000.0,1.863676,1.996677,1.497924,1.996677,1.497924,5176980000.0,6976620000.0,4027210000.0,6976620000.0,3977220000.0,1.870326,1.996677,1.531174,1.996677,1.451374,26452640000.0,33088740000.0,21626400000.0,33088740000.0,21324750000.0,0.0,2
1366900531963914240,26,,1214,52731,211,141.25623,38.344021,0.02704938,1.017073e-05,GALAXY,8177973000.0,9227518000.0,7428298000.0,10876800000.0,5928948000.0,1.531174,1.657525,1.378224,1.810476,1.092272,10826820000.0,11726430000.0,9677322000.0,12676020000.0,8078016000.0,1.531174,1.657525,1.192022,1.777226,1.059022,16704000000.0,19327300000.0,14830210000.0,21201090000.0,12456740000.0,0.01666667,7,7976420000.0,10225970000.0,5926830000.0,10225970000.0,4977020000.0,0.9991714,1.185372,0.75312,1.251873,0.7398199,9626090000.0,11975620000.0,6926630000.0,12325550000.0,6226770000.0,1.072322,1.484624,0.8196204,1.564425,0.7930202,14799570000.0,19225250000.0,11545400000.0,19615750000.0,10113560000.0,0.0,4
1366910152690657280,26,,1214,52731,246,140.95711,38.315059,0.02793456,1.839476e-05,GALAXY,3529988000.0,5928948000.0,2330508000.0,8977626000.0,1730767000.0,0.8196204,1.112222,0.6134692,1.112222,0.4738185,4079749000.0,10476980000.0,3180139000.0,12875940000.0,2480442000.0,0.5536189,0.75977,0.3408177,0.9659212,0.1546167,1117467000.0,1650700000.0,821226500.0,2361678000.0,673106100.0,0.1,3,7526510000.0,8626290000.0,4527110000.0,9026210000.0,3127390000.0,0.8462206,1.045722,0.5469689,1.418124,0.2543672,10625890000.0,11925630000.0,8126390000.0,12275560000.0,2577500000.0,0.4073181,0.6733196,0.2277671,1.145472,0.1679167,2208757000.0,2401677000.0,1469232000.0,2530290000.0,504634300.0,0.06,4
1366914000981354496,26,,1214,52731,260,141.07304,38.563434,0.02762085,9.865043e-06,GALAXY,8527821000.0,9477409000.0,6428731000.0,9727301000.0,5779013000.0,0.9526212,1.251873,0.9526212,1.331673,0.75312,10876800000.0,11676460000.0,8927648000.0,11726430000.0,7678189000.0,0.6201193,0.8129703,0.5602689,0.9459711,0.5602689,18132850000.0,19848050000.0,14359410000.0,20362610000.0,12987250000.0,0.07,3,8076400000.0,8776260000.0,6976620000.0,9326150000.0,6476720000.0,0.7198699,0.9592712,0.6533695,0.9991714,0.580219,8276360000.0,9276160000.0,7326550000.0,9576100000.0,7076600000.0,0.6932697,0.8196204,0.6201193,0.8861208,0.5602689,17985210000.0,19608820000.0,16542000000.0,20150030000.0,15098800000.0,0.003333333,4
1366942038527862784,26,,1214,52731,362,140.62251,38.966182,0.02905308,1.748653e-05,GALAXY,6128861000.0,7878103000.0,4329641000.0,8477842000.0,2230551000.0,1.012471,1.045722,0.75312,1.251873,0.5004186,7328341000.0,9627344000.0,4979359000.0,10077150000.0,2380486000.0,0.9127209,1.165422,0.5336688,1.497924,0.4538684,2091515000.0,2561133000.0,1428525000.0,3003126000.0,903657600.0,0.3233333,5,4377140000.0,8476320000.0,2627490000.0,10225970000.0,1727670000.0,0.8861208,1.497924,0.566919,1.750626,0.5403188,5726870000.0,11625690000.0,3377340000.0,12475520000.0,2327550000.0,1.059022,1.610975,0.5137187,1.930177,0.4804685,1632843000.0,2968278000.0,1132055000.0,3747281000.0,742553800.0,0.2833333,4
1367971731066611712,26,,1215,52725,12,146.16812,39.385309,0.0405868,1.776363e-05,GALAXY,9177540000.0,11426560000.0,6178839000.0,12176240000.0,4679489000.0,1.325023,1.398174,1.092272,1.664175,0.6666695,13675590000.0,14025440000.0,11326610000.0,14425260000.0,6628644000.0,1.511224,1.724025,1.059022,1.803826,0.394018,14313430000.0,17899500000.0,9423336000.0,18008170000.0,4859246000.0,0.04,5,7576500000.0,10325950000.0,4877040000.0,11675680000.0,2877440000.0,0.75312,0.8728207,0.5004186,1.251873,0.3341677,9426130000.0,11575700000.0,7926430000.0,12025610000.0,3677280000.0,0.74647,0.7863702,0.4206182,0.9991714,0.3408177,9785392000.0,11954910000.0,7044944000.0,13325140000.0,4647051000.0,0.0,5
1367980527159633920,26,,1215,52725,44,145.92703,39.46799,0.04298046,1.930927e-05,GALAXY,3529988000.0,7478276000.0,2130594000.0,7478276000.0,1830724000.0,1.225273,1.318373,1.138822,1.624275,0.8728207,4829424000.0,9677322000.0,2280529000.0,10826820000.0,2030637000.0,0.8329205,1.577725,0.6334193,1.630925,0.5868691,3635499000.0,6378560000.0,2416360000.0,6378560000.0,2187772000.0,0.1933333,3,6126790000.0,7226570000.0,3277360000.0,8126390000.0,2477520000.0,0.8728207,1.258523,0.7265199,1.497924,0.5004186,7976420000.0,10775860000.0,4077200000.0,11475720000.0,3227370000.0,0.8395705,1.078972,0.580219,1.278473,0.5004186,6327953000.0,7439631000.0,3628165000.0,7916064000.0,2913515000.0,0.11,4
1367980802037540864,26,,1215,52725,45,145.90126,39.424745,0.04173478,1.611622e-05,GALAXY,7278363000.0,8727734000.0,4229684000.0,10377020000.0,2980226000.0,0.8129703,1.112222,0.6068192,1.351623,0.3341677,10277060000.0,12076280000.0,6828557000.0,12775980000.0,3030204000.0,0.6999197,1.291773,0.5203687,1.670825,0.3607678,6964869000.0,8394163000.0,4344496000.0,9902862000.0,3074012000.0,0.1333333,6,4977020000.0,6976620000.0,2277560000.0,8126390000.0,1727670000.0,0.6666695,0.8329205,0.6267693,1.331673,0.4605184,7226570000.0,9426130000.0,2677480000.0,10575900000.0,2427530000.0,0.5004186,1.072322,0.4272682,1.078972,0.3275176,4078821000.0,5586618000.0,2487257000.0,6591816000.0,2068424000.0,0.1066667,4
1334280769253697536,26,,1185,52642,325,125.84429,4.4007735,0.03051586,1.044387e-05,GALAXY,10427000000.0,10976760000.0,8427864000.0,12326170000.0,6578666000.0,1.251873,1.504574,1.251873,1.544474,0.9991714,12226220000.0,13125830000.0,11176670000.0,13925480000.0,9627344000.0,1.338323,1.577725,1.112222,1.677475,0.8728207,20197400000.0,21454090000.0,16427340000.0,23841800000.0,13788290000.0,0.003333333,4,7676480000.0,10375940000.0,6976620000.0,10525910000.0,6476720000.0,0.9792213,1.092272,0.7730702,1.092272,0.7265199,9226170000.0,10575900000.0,7926430000.0,10925830000.0,7226570000.0,0.9792213,1.065672,0.7863702,1.172072,0.6467195,14004810000.0,17645860000.0,12834480000.0,17905930000.0,11664140000.0,0.0,3
1334298086561835008,26,,1185,52642,388,125.6737,4.3278483,0.02878398,1.056098e-05,GALAXY,6228817000.0,7578232000.0,4429598000.0,8078016000.0,3829858000.0,1.750626,1.996677,1.497924,1.996677,1.484624,7378319000.0,9527387000.0,5279229000.0,9927214000.0,4429598000.0,1.644225,1.996677,1.298423,1.996677,1.231923,22346690000.0,25231070000.0,19240440000.0,26784200000.0,16134180000.0,0.06,5,9426130000.0,10525910000.0,6926630000.0,10825850000.0,6926630000.0,1.245223,1.497924,1.245223,1.504574,1.178722,9426130000.0,11225770000.0,7326550000.0,11975620000.0,7176580000.0,1.291773,1.657525,1.218623,1.670825,1.145472,30330470000.0,38043630000.0,25339600000.0,38724210000.0,23751600000.0,0.0,3
1334311005823461376,26,,1185,52642,435,125.7723,4.3633803,0.02666208,9.334916e-06,GALAXY,3929814000.0,4929381000.0,2680356000.0,7428298000.0,2580399000.0,0.8794707,0.9991714,0.8794707,1.025771,0.5137187,7478276000.0,9927214000.0,4329641000.0,11176670000.0,3629944000.0,0.4871185,0.74647,0.2942674,0.74647,0.1479666,1770821000.0,2143907000.0,1231918000.0,2558448000.0,1066102000.0,0.1566667,4,5376940000.0,6876640000.0,1727670000.0,7376540000.0,1327750000.0,0.75312,1.092272,0.5004186,1.125522,0.5004186,8976220000.0,9876040000.0,2427530000.0,9926030000.0,2427530000.0,0.4937686,1.105572,0.3208676,1.298423,0.2809674,2119583000.0,2786170000.0,1141922000.0,3008365000.0,919726700.0,0.02333333,3
1334319527038576640,26,,1185,52642,466,125.87804,4.2995058,0.02745706,9.555943e-06,GALAXY,8078016000.0,9227518000.0,5629078000.0,10227080000.0,5479142000.0,1.624275,1.996677,1.477974,1.996677,1.378224,9527387000.0,10676890000.0,8377886000.0,11126690000.0,7578232000.0,1.584375,1.996677,1.484624,1.996677,1.398174,38860180000.0,43875600000.0,32369630000.0,50366140000.0,30599480000.0,0.01,5,11575700000.0,12025610000.0,10775860000.0,12675480000.0,10425930000.0,1.331673,1.338323,1.305073,1.418124,1.258523,12075600000.0,12325550000.0,11325750000.0,13075400000.0,11075800000.0,1.265173,1.351623,1.198673,1.364923,1.092272,54193790000.0,57226430000.0,52374200000.0,60259080000.0,49038300000.0,0.0,4
1334320076794390528,26,,1185,52642,468,125.84028,4.3724722,0.03106266,1.186428e-05,GALAXY,12975890000.0,14025440000.0,9977192000.0,14075420000.0,9227518000.0,1.145472,1.531174,0.9991714,1.624275,0.9526212,13525650000.0,13975460000.0,12026300000.0,14075420000.0,11026740000.0,1.318373,1.571075,1.152122,1.724025,1.112222,41493090000.0,42962120000.0,33728240000.0,44011430000.0,32678930000.0,0.02333333,5,13925230000.0,14075200000.0,13275360000.0,14875040000.0,10475920000.0,1.092272,1.092272,0.9991714,1.497924,0.9925213,13875240000.0,14125190000.0,13625290000.0,14975020000.0,10825850000.0,1.105572,1.125522,1.045722,1.431424,0.9925213,45455090000.0,46313960000.0,42234360000.0,48461110000.0,35792890000.0,0.0,2
1334321451183925248,26,,1185,52642,473,125.87451,4.3924873,0.03082278,1.114408e-05,GALAXY,11476540000.0,11826390000.0,9677322000.0,12226220000.0,8427864000.0,0.8728207,1.045722,0.8395705,1.185372,0.6866196,14525220000.0,14575200000.0,12975890000.0,14575200000.0,11676460000.0,0.5536189,0.7398199,0.5469689,0.8595206,0.5270188,15054380000.0,15491640000.0,12977390000.0,15928910000.0,11556290000.0,0.1266667,3,5626890000.0,7026610000.0,5276960000.0,7826450000.0,4677080000.0,0.9991714,0.9991714,0.7930202,1.092272,0.75312,6276760000.0,7776460000.0,5326950000.0,8626290000.0,4977020000.0,0.9991714,1.065672,0.7730702,1.125522,0.6134692,8578331000.0,10164960000.0,7785015000.0,11298270000.0,7331691000.0,0.07333333,3
1334328048253691904,26,,1185,52642,497,125.98649,4.1513752,0.02908951,1.334024e-05,GALAXY,6928514000.0,8477842000.0,4129727000.0,9327474000.0,2980226000.0,0.9991714,1.271823,0.9526212,1.497924,0.8728207,10726870000.0,12326170000.0,5429164000.0,12676020000.0,4279663000.0,0.6134692,1.112222,0.6001692,1.537824,0.5469689,6507817000.0,7933688000.0,4106350000.0,8909284000.0,3280846000.0,0.07333333,4,3477320000.0,6176780000.0,2877440000.0,6976620000.0,2227570000.0,0.8728207,1.092272,0.6334193,1.497924,0.5004186,3577300000.0,6926630000.0,2927430000.0,8326350000.0,2377540000.0,0.8728207,1.112222,0.5536189,1.384874,0.5004186,3771271000.0,5985203000.0,3138719000.0,6775892000.0,2506168000.0,0.02,3
1348829507565414400,26,,1198,52669,5,134.68603,38.744572,0.02885303,2.345499e-05,GALAXY,2680356000.0,4879402000.0,1680789000.0,5878969000.0,681222500.0,1.125522,1.251873,0.9526212,1.664175,0.75312,7378319000.0,13125830000.0,4829424000.0,14425260000.0,1530854000.0,0.9659212,1.677475,0.5469689,1.996677,0.4804685,1172730000.0,2354482000.0,853337800.0,2673874000.0,470067000.0,0.27,5,3477320000.0,6226770000.0,2977420000.0,6676680000.0,1227770000.0,0.580219,0.9592712,0.4804685,1.165422,0.4538684,6576700000.0,10875840000.0,2927430000.0,13775260000.0,2427530000.0,0.5070686,1.125522,0.4272682,1.883626,0.2809674,1372884000.0,2261921000.0,944829200.0,2657048000.0,582629100.0,0.14,4
1348832806100297728,26,,1198,52669,17,134.71357,38.80954,0.02833843,8.863617e-06,GALAXY,10177110000.0,12226220000.0,9977192000.0,13025870000.0,9777279000.0,1.996677,1.996677,1.810476,1.996677,1.664175,11676460000.0,12726000000.0,11476540000.0,13275760000.0,10926780000.0,1.996677,1.996677,1.750626,1.996677,1.677475,59425790000.0,65194790000.0,57907630000.0,69142000000.0,56996740000.0,0.04666667,4,6376740000.0,7576500000.0,6276760000.0,8076400000.0,5676880000.0,1.817126,1.876976,1.710725,1.896926,1.604325,7026610000.0,8676280000.0,6976620000.0,9476120000.0,6176780000.0,1.930177,1.950127,1.710725,1.963427,1.571075,34599590000.0,41788590000.0,34287030000.0,43351420000.0,31161370000.0,0.006666667,4
1348855895844481024,26,,1198,52669,101,134.69352,38.8178,0.02948126,1.245891e-05,GALAXY,8227951000.0,9727301000.0,5629078000.0,9977192000.0,5229251000.0,0.9991714,1.158772,0.75312,1.497924,0.6666695,10227080000.0,11576500000.0,6778579000.0,12126260000.0,6078882000.0,0.6999197,0.9858713,0.5602689,1.132172,0.5536189,7180938000.0,8267754000.0,5482786000.0,8947015000.0,4939378000.0,0.03333334,4,9576100000.0,10725870000.0,8326350000.0,11825650000.0,7876440000.0,0.6733196,0.7863702,0.580219,0.8661706,0.4937686,10325950000.0,11825650000.0,8576300000.0,12725470000.0,8276360000.0,0.75312,0.8595206,0.5070686,0.9925213,0.4937686,8796947000.0,9572966000.0,7738740000.0,10137340000.0,6751080000.0,0.0,3
1348857819989829632,26,,1198,52669,108,134.73342,38.919993,0.02873101,1.240689e-05,GALAXY,9327474000.0,9927214000.0,8177973000.0,11476540000.0,6978492000.0,0.9991714,1.092272,0.9526212,1.251873,0.75312,11826390000.0,12975890000.0,10876800000.0,14025440000.0,9877236000.0,0.6666695,0.7730702,0.573569,0.9991714,0.5004186,8254985000.0,9306875000.0,7273222000.0,10639270000.0,6501836000.0,0.04333333,4,6876640000.0,7926430000.0,6076800000.0,8676280000.0,5676880000.0,0.9991714,1.092272,0.9193709,1.251873,0.8329205,7176580000.0,8676280000.0,6226770000.0,9476120000.0,5027010000.0,0.926021,1.039072,0.75977,1.245223,0.6267693,6595194000.0,7330485000.0,5933432000.0,7992247000.0,5051083000.0,0.02666667,3
1348891629972383744,26,,1198,52669,231,133.39523,39.089336,0.02858895,9.889064e-06,GALAXY,7378319000.0,7728167000.0,6328774000.0,8177973000.0,5579099000.0,0.7996703,0.9060709,0.7730702,1.025771,0.6467195,8627778000.0,9027604000.0,7628211000.0,9627344000.0,7078449000.0,0.566919,0.6733196,0.5336688,0.6999197,0.5270188,9316323000.0,9722624000.0,8097420000.0,10230500000.0,7589544000.0,0.04333333,3,11875640000.0,12275560000.0,9426130000.0,12275560000.0,8776260000.0,0.5070686,0.6334193,0.4937686,0.75977,0.4937686,12725470000.0,12975420000.0,11175780000.0,12975420000.0,10775860000.0,0.5004186,0.6201193,0.4937686,0.6999197,0.4937686,14970290000.0,15502290000.0,12310290000.0,15502290000.0,11565490000.0,0.0,3
1348892179728197632,26,,1198,52669,233,133.31168,39.172874,0.02893534,1.130538e-05,GALAXY,4729467000.0,6528688000.0,3280096000.0,6678623000.0,2830291000.0,1.019122,1.025771,0.8595206,1.105572,0.75977,10476980000.0,12576070000.0,7428298000.0,13225780000.0,6828557000.0,0.3740679,0.6600195,0.2477172,0.6600195,0.2011669,2592751000.0,3404445000.0,2070948000.0,3694335000.0,1723079000.0,0.06,4,4027210000.0,5876840000.0,2577500000.0,7476520000.0,2227570000.0,0.566919,0.8661706,0.5336688,1.032422,0.5004186,6926630000.0,9826050000.0,4827050000.0,12025610000.0,3927230000.0,0.2876174,0.6134692,0.2277671,0.6932697,0.1945169,2230682000.0,3105546000.0,1668270000.0,3917919000.0,1480799000.0,0.02,4
1350035397513603072,26,,1199,52703,296,133.40653,39.135821,0.02892149,9.950301e-06,GALAXY,5928948000.0,6378753000.0,5029338000.0,6378753000.0,4279663000.0,1.863676,1.996677,1.863676,1.996677,1.863676,7978059000.0,9927214000.0,6428731000.0,9927214000.0,4829424000.0,1.810476,1.996677,1.757276,1.996677,1.730675,31852860000.0,34643800000.0,28131600000.0,35574110000.0,24100230000.0,0.15,3,7676480000.0,8576300000.0,7276560000.0,9176180000.0,6676680000.0,1.351623,1.391524,1.305073,1.418124,1.165422,8376340000.0,10425930000.0,7376540000.0,11425730000.0,6826650000.0,1.331673,1.571075,1.192022,1.684125,1.112222,36356210000.0,43646930000.0,33820310000.0,45548850000.0,31601390000.0,0.05,4
1321926933830723584,26,,1174,52782,438,249.45194,36.060844,0.03205384,1.116049e-05,GALAXY,8477842000.0,10227080000.0,6728601000.0,10726870000.0,5229251000.0,1.378224,1.544474,1.378224,1.544474,1.125522,10227080000.0,11776410000.0,8727734000.0,12626040000.0,8327907000.0,1.211973,1.504574,0.9925213,1.657525,0.9459711,15747960000.0,18314530000.0,13309710000.0,19854480000.0,10871460000.0,0.03666667,5,12125590000.0,12775460000.0,11675680000.0,13225370000.0,11575700000.0,1.092272,1.092272,0.9991714,1.092272,0.9526212,12575500000.0,13325350000.0,12475520000.0,13575300000.0,12325550000.0,1.092272,1.112222,0.9925213,1.145472,0.9526212,23921920000.0,25245780000.0,22730440000.0,26172480000.0,22333280000.0,0.0,3
1321928857976072192,26,,1174,52782,445,249.97836,37.180077,0.03109826,1.001204e-05,GALAXY,10427000000.0,10826820000.0,9477409000.0,11976330000.0,8227951000.0,1.258523,1.318373,1.205323,1.378224,0.9991714,10377020000.0,12126260000.0,9627344000.0,12576070000.0,8577799000.0,1.298423,1.338323,1.005821,1.491274,0.926021,47897960000.0,49466170000.0,40997850000.0,53543510000.0,37547790000.0,0.07333333,3,10475920000.0,10725870000.0,9226170000.0,11475720000.0,8476320000.0,1.291773,1.391524,1.258523,1.497924,1.251873,10575900000.0,11175780000.0,9026210000.0,12075600000.0,7976420000.0,1.371573,1.477974,1.231923,1.644225,1.165422,51559050000.0,54141890000.0,44456210000.0,57693310000.0,41550510000.0,0.0,4
1321930507243513856,26,,1174,52782,451,250.02695,37.191327,0.03031738,8.69238e-06,GALAXY,6028904000.0,6928514000.0,5429164000.0,7378319000.0,4979359000.0,1.996677,1.996677,1.956777,1.996677,1.830426,7478276000.0,9727301000.0,6678623000.0,10277060000.0,5679056000.0,1.996677,1.996677,1.817126,1.996677,1.790526,37227730000.0,42607690000.0,33865250000.0,45297680000.0,30502770000.0,0.04333333,4,8976220000.0,9626090000.0,8176380000.0,9926030000.0,8076400000.0,1.451374,1.544474,1.451374,1.544474,1.451374,9226170000.0,9726070000.0,8226370000.0,10725870000.0,7976420000.0,1.464674,1.597675,1.398174,1.670825,1.338323,48707280000.0,53588600000.0,45220630000.0,56029260000.0,44523290000.0,0.0,3
1321937104313280512,26,,1174,52782,475,249.47466,36.073054,0.03135448,1.017367e-05,GALAXY,8227951000.0,8477842000.0,7578232000.0,8927648000.0,7478276000.0,1.996677,1.996677,1.983377,1.996677,1.910226,9677322000.0,10227080000.0,9077583000.0,10626910000.0,8877669000.0,1.996677,1.996677,1.870326,1.996677,1.863676,101917100000.0,103893400000.0,93353400000.0,107187100000.0,90718410000.0,0.04666667,5,5476920000.0,5926830000.0,5276960000.0,5926830000.0,5077000000.0,1.996677,1.996677,1.910226,1.996677,1.910226,5876840000.0,7026610000.0,5426930000.0,7176580000.0,5027010000.0,1.996677,1.996677,1.797176,1.996677,1.797176,65964230000.0,68692990000.0,63235470000.0,72103940000.0,60506710000.0,0.01,2
1321937379191187456,26,,1174,52782,476,249.4995,35.995498,0.03208494,9.854708e-06,GALAXY,9877236000.0,11726430000.0,8977626000.0,12276200000.0,8727734000.0,1.624275,1.697425,1.318373,1.697425,1.178722,12875940000.0,13575630000.0,11926350000.0,13575630000.0,11426560000.0,1.737326,1.777226,1.537824,1.817126,1.364923,43794730000.0,49990400000.0,40572970000.0,51229540000.0,38094700000.0,0.006666667,4,14075200000.0,14625090000.0,13725270000.0,14975020000.0,13525310000.0,1.092272,1.092272,0.9991714,1.092272,0.9925213,14625090000.0,14675080000.0,13875240000.0,14975020000.0,13675280000.0,1.039072,1.125522,1.039072,1.125522,0.9925213,55466080000.0,58808980000.0,53408920000.0,59323270000.0,51866040000.0,0.0,2
1321953871865604096,26,,1174,52782,536,250.1731,37.188767,0.03115707,1.514081e-05,GALAXY,5329207000.0,7878103000.0,2430464000.0,9377452000.0,1730767000.0,1.012471,1.125522,0.6467195,1.511224,0.5270188,9027604000.0,12176240000.0,3430031000.0,13825520000.0,2130594000.0,0.3408177,1.019122,0.2410672,1.311723,0.1147165,1106328000.0,1485971000.0,650757000.0,1941542000.0,498899900.0,0.2966667,4,9776060000.0,10725870000.0,5326950000.0,11475720000.0,1777660000.0,0.3009175,0.5004186,0.2477172,1.005821,0.2277671,10875840000.0,11875640000.0,7326550000.0,12875440000.0,877840000.0,0.2477172,0.6932697,0.1479666,1.531174,0.0881163,2049099000.0,2309498000.0,1267901000.0,2621978000.0,356503300.0,0.2,4
1381556472239908864,26,,1227,52733,281,177.80246,8.8865621,0.03504755,1.930271e-05,GALAXY,6928514000.0,9727301000.0,6078882000.0,10726870000.0,3480009000.0,1.172072,1.245223,0.75312,1.584375,0.6666695,10676890000.0,12726000000.0,8028038000.0,13175810000.0,3929814000.0,0.9459711,1.451374,0.6799696,1.777226,0.5004186,5725287000.0,8505829000.0,5362608000.0,9654314000.0,3428318000.0,0.006666667,4,9826050000.0,12725470000.0,8676280000.0,14975020000.0,8576300000.0,0.9526212,1.012471,0.6666695,1.092272,0.6267693,12525510000.0,14725070000.0,11825650000.0,14725070000.0,10225970000.0,0.9459711,1.132172,0.6932697,1.165422,0.6467195,8843086000.0,10540060000.0,8340277000.0,11105720000.0,7271809000.0,0.0,3
