Group,Lum_BGG,Lum_group,FracLumBGG,z_group,DeltaR12,NbGal,RA_BGG,Dec_BGG,RA_Bary,Dec_Bary,Radius_Bary_arcmin,Offset_Bary,V_BGG,V_moy,Vdisp,Voffset,size_Group_Bary_kpc,M_group,M_virial,M_virial_over_L,t_cr,all_SFR,Prop_M_Sat,Prop_M_Tot,Prop_G_Sat,Prop_G_Tot,Prop_Q_Sat,Prop_Q_Tot,Misfit_Bary,Vmisfit,lMass_200,r_200_kpc
9790,57692744598.210045,111515509509.43285,0.5173517553926429,0.04041987725000001,0.5935399999999973,4,206.511630181,55.715391463,206.56700245689694,55.83391068436073,10.394168088272295,0.7073748308551031,-7.18498372801592,-1.4956924587750109e-12,57.69399130430455,0.12453608366454538,556.9326391939289,-22.938338182495066,2954417995352.479,26.493337190039664,8.562403810120133,TRUE,0.3333333333333333,0.25,0.0,0.25,0.6666666666666666,0.5,BMisfit,VCentered,13.260190526382404,547.3335733755891
9833,71176790348.24214,118418151669.31334,0.6010631760830528,0.04195771875,1.294003,4,162.038804899,48.331531739,161.9464044976077,48.46374664097995,10.375475023318476,0.842883109951316,35.61496220906915,9.983125437429408e-13,77.08684503286266,0.4620108942567989,577.7247845810007,-23.0035456952748,5858487204180.08,49.47288166209604,6.647591864797296,TRUE,0.3333333333333333,0.5,0.3333333333333333,0.25,0.3333333333333333,0.25,BMisfit,VCentered,13.246358024960442,541.2859553075546
9869,73408102788.60916,97091254976.12823,0.7560732715491005,0.0440431305,2.1400979999999983,4,169.976403797,33.090220844,170.13545485456908,33.15772083105816,11.250840208130167,0.7963674802301443,-99.88491139386066,4.973799150320701e-13,116.74011721425283,0.8556177068979864,658.5940338397494,-22.78795028675132,17948934545027.617,184.86664478114645,5.004045926592028,TRUE,0.3333333333333333,0.5,0.6666666666666666,0.5,0.0,0.0,BMisfit,VMisfit,13.232525437628322,535.2103732508375
9995,61110466638.798386,95307551747.82162,0.6411922824383656,0.026608205500000003,1.0889989999999976,4,216.834858851,1.025842952,216.8621019232864,1.0127042422922825,9.961423105766936,0.18215442314130495,-46.967839739440166,-7.607248164731573e-13,71.53651128079645,0.6565575941365154,347.82916559118496,-22.76781828392715,2730911276315.395,28.65367146919513,4.31282521827707,TRUE,1.0,0.75,0.0,0.0,0.0,0.25,BCentered,VMisfit,13.190412423586617,521.0805548975931
10027,76301381273.53088,100111327269.99786,0.7621653148973629,0.04365360425,2.1395470000000003,4,174.379041427,31.362327965,174.49688356713014,31.344077625355897,9.8235088920164,0.6246801452243539,-92.79135554315319,-1.7763568394002505e-15,67.40226452259883,1.3766800893172044,569.7961218721354,-22.821208048157317,1939060231557.3618,19.369039292904013,7.498400293822903,TRUE,1.0,1.0,0.0,0.0,0.0,0.0,BMisfit,VMisfit,13.17633295992145,512.6821121671561
10074,51707268947.86668,136724432577.63544,0.3781860196677433,0.04458238975,0.08924599999999927,4,166.256515005,24.813000906,166.28253744291604,24.85198576492801,8.15599950895683,0.3353127888368926,-106.66137395291315,5.027089855502709e-13,108.48354575256421,0.9832032426022774,483.46368290072803,-23.159615324193975,4968258706283.191,36.33775333799315,3.9529707824175677,TRUE,0.3333333333333333,0.25,0.3333333333333333,0.25,0.3333333333333333,0.5,BCentered,VMisfit,13.158576537258435,505.5911336228885
10120,61143458445.66936,102781401157.24469,0.5948883529241474,0.0447586535,1.2815849999999998,4,224.52660375,4.101014713,224.674240594331,4.166420072020015,10.162679056258664,0.9512742366131549,85.85872970644405,-4.991562718714704e-13,75.04348413112496,1.1441197153962348,604.8722294994421,-22.849786334664767,3179846105620.1577,30.937952487681393,7.1494770502463645,TRUE,0.6666666666666666,0.5,0.3333333333333333,0.25,0.0,0.25,BMisfit,VMisfit,13.139839423986595,498.3438214011033
10121,56327645750.14541,97111995080.54784,0.5800276855956408,0.03419688675,0.9674350000000018,4,220.598357453,0.907996398,220.61646110806413,0.9768497942581545,11.776664757942552,0.3627156177378563,-72.50023541997061,-1.0054179711005418e-12,81.27595085262658,0.8920256811443581,531.4475048205629,-22.78818219103035,6274424519089.667,64.61019067608956,5.799919063765778,TRUE,0.6666666666666666,0.5,0.0,0.0,0.3333333333333333,0.5,BCentered,VMisfit,13.140012395613455,500.1006821211186
10163,63826231046.68421,93456466573.7016,0.682951468065076,0.029285962999999998,1.8664650000000016,4,133.406529632,39.135817294,133.42800831952027,39.16226907611497,8.819852297027676,0.21265227576941612,95.3293600157901,5.049849427507525e-13,143.6229158860349,0.6637475602530842,339.63131856603417,-22.746523392701036,10426096667815.17,111.56099786410121,2.097527248417079,TRUE,0.3333333333333333,0.25,0.0,0.0,0.6666666666666666,0.75,BCentered,VMisfit,13.124317427915368,494.8852468096531
10218,56748815360.31582,98563015029.81665,0.5757617636103008,0.041195907250000004,1.0988900000000008,4,239.183983286,46.344610795,239.1704845232154,46.30873020768099,7.036452071001107,0.31611086323467413,-269.44723289182514,-1.0231815394945443e-12,324.08307191930703,0.831414091751492,384.4764281520854,-22.80428495008823,32624064308397.953,330.9970205206155,1.0522937521889835,TRUE,0.0,0.0,0.0,0.0,1.0,1.0,BCentered,VMisfit,13.10440469422847,485.5291149347834
10236,51347960683.76516,112335629751.57274,0.4570941632438418,0.031116546749999998,0.0019470000000012533,4,250.094534086,33.679750968,250.25584696241762,33.71344043322749,12.129328950153537,0.684492887423309,-60.86749003495675,5.115907697472721e-13,146.9511747948662,0.4142021329188019,496.93502565964326,-22.946293810740666,17355386931504.332,154.49583511380413,2.9995089755179176,TRUE,0.3333333333333333,0.25,0.0,0.0,0.6666666666666666,0.75,BMisfit,VCentered,13.097659263782193,484.5803947177661
10247,57332806307.556206,101458342798.1108,0.5650871552440119,0.039287455250000006,0.916134999999997,4,162.900580454,-1.087878301,162.9116569041852,-1.0139811198291404,9.02074187100626,0.4970040359631996,65.73814311931699,-1.5063505998114124e-12,169.34307349855612,0.38819505139003513,469.41567774847806,-22.835719410883048,18777765903362.184,185.0785789072817,2.458746599791991,TRUE,1.0,0.75,0.0,0.0,0.0,0.25,BMisfit,VCentered,13.093581686079787,481.80749876422726
10324,64116292279.07316,122819316647.53642,0.5220375265812004,0.0358081405,0.7402920000000002,4,251.681236818,26.946603922,251.53700287887696,26.976335299109873,17.53904035531917,0.45139496052541733,19.03354564263923,-5.027089855502709e-13,56.33940534668108,0.3378371767596405,829.7551627006711,-23.04316669172159,5614808701463.115,45.71600668953681,13.063553383047061,FALSE,0.3333333333333333,0.25,0.0,0.0,0.6666666666666666,0.5,BCentered,VCentered,13.07096051649032,474.0419296857908
10423,54123465937.80716,87761640465.1599,0.616709825054984,0.044166187,1.1451659999999997,4,186.735739179,57.770167542,186.6600785536765,57.71230077184046,5.779918171830924,0.7325161731520669,-56.72209896501823,-9.960920976936904e-13,72.17155236081163,0.7859343066564926,339.31632345076173,-22.6782618314915,2147637189056.421,24.471251650189945,4.170252253909548,TRUE,0.0,0.0,0.6666666666666666,0.5,0.3333333333333333,0.5,BMisfit,VMisfit,13.044195224014937,463.15949610416783
10427,60005187895.48483,85336243970.86234,0.7031618114803989,0.042884362999999995,1.764054999999999,4,156.809312339,18.082923129,156.78772130581922,18.064244818338416,5.6119421997625585,0.29671212196362445,-29.341523637418593,1.496580637194711e-12,29.38721170757026,0.9984453077547878,319.59790757018123,-22.647833809261524,460355492046.0187,5.394606917585978,9.646486602256461,TRUE,1.0,0.75,0.0,0.0,0.0,0.25,BCentered,VMisfit,13.043231043133677,463.0078617481434
10458,52580704417.341896,87238748600.25453,0.6027219012308079,0.044087623000000006,1.2639780000000016,4,185.253089397,60.918862421,185.30123017017243,60.977416732603636,7.962234208606005,0.47510585095268026,72.01593499875925,-1.9984014443252818e-12,100.03644600909857,0.7198969762701408,466.57365083844235,-22.67177356799161,3951802335115.571,45.298704973675434,4.137000511354207,TRUE,0.3333333333333333,0.25,0.0,0.0,0.6666666666666666,0.75,BMisfit,VMisfit,13.03038958472956,458.2892621784176
10485,54604696803.97759,81494258541.69293,0.6700434825852365,0.03438709225,1.4280100000000004,4,246.751175967,9.050990826,246.6286748593893,8.885050306476872,14.657109643117124,0.8407105430498184,-23.738865256050083,0.0,58.79709291418993,0.40374215933932694,665.2052241561747,-22.597817531926797,3870393313081.084,47.49283424796077,10.035139572081277,FALSE,0.6666666666666666,0.5,0.0,0.0,0.0,0.25,BMisfit,VCentered,13.017729019556777,455.2709800053055
10497,45313624346.32912,105015053134.67938,0.43149646639911177,0.04531500875,0.02970099999999931,4,198.712612151,38.03775253,198.6665849927931,38.051488728172046,9.945375419520552,0.23385675726981414,-55.45256301295959,-4.973799150320701e-13,56.18458312892417,0.986971156940235,599.5363241418547,-22.873128891121354,3045319865687.4624,28.998888966726607,9.465029193036,TRUE,0.0,0.0,0.3333333333333333,0.5,0.6666666666666666,0.5,BCentered,VMisfit,13.011625588916033,451.5576961372965
10506,52127056263.89242,109140568327.40173,0.4776139346051487,0.043780124000000004,0.9668330000000012,4,238.333836194,54.708132104,238.26565892206594,54.638711652044364,11.025119476016831,0.4344615624561098,37.6548565401828,-9.983125437429408e-13,68.94454212827571,0.5461615289303763,641.4054380061069,-22.9149655273839,4623122519089.095,42.35934071023502,8.251945780608603,TRUE,0.6666666666666666,0.5,0.3333333333333333,0.25,0.0,0.25,BCentered,VCentered,13.009680873695212,451.1072220575614
10574,45314626006.7686,99793122684.32845,0.4540856602925487,0.0450703465,0.19104799999999855,4,127.136810682,8.733790593,127.11788089754643,8.653789794594621,8.260997365721394,0.5967323401709806,0.757749734704872,9.947598300641403e-13,50.196433086642905,0.015095688839004614,495.2211751591694,-22.817751531495926,1520468336279.2935,15.236203611835352,8.750844539252114,TRUE,0.3333333333333333,0.25,0.3333333333333333,0.25,0.3333333333333333,0.5,BMisfit,VCentered,12.98401898001298,442.12523238898854
10581,56504157005.64678,70792127608.79214,0.7981700637378379,0.0335720205,2.370723999999999,4,167.861845843,22.970784009,167.8923554693423,23.012301146784047,11.109702367317528,0.27070832487252444,-71.34606829299497,0.0,109.84496424020966,0.6495160591702223,491.96356852443495,-22.4449624123687,9525704221096.863,134.55880678904475,3.972614387009253,TRUE,1.0,0.75,0.0,0.0,0.0,0.25,BCentered,VMisfit,12.981251333676088,442.816336561725
10610,45638020594.667,109131555933.8759,0.418192705163295,0.037260856,0.01917100000000005,4,158.393452892,7.806524974,158.47664389130998,7.835009812135732,10.647958269429271,0.4913663789470504,-40.67250163308248,-4.973799150320701e-13,132.27700475100383,0.3074797596879614,524.7363020149812,-22.914875867909682,6732228588700.46,61.689110276954146,3.5186849049343643,TRUE,0.0,0.25,0.6666666666666666,0.5,0.3333333333333333,0.25,BMisfit,VCentered,12.97133437425012,438.94118056807906
10657,47032579688.07817,80958618442.80359,0.5809459275951725,0.04038821225,0.9681520000000035,4,170.326098576,3.664743894,170.303459273621,3.651699316693631,11.19758517216949,0.13979023013506098,50.83584192616526,0.0,47.322184026330525,1.0742496985743453,599.4969642951925,-22.590657720830887,2486902376849.362,30.71819189461999,11.23688219956126,TRUE,1.0,0.75,0.0,0.0,0.0,0.25,BCentered,VMisfit,12.95845195817165,434.1871629307046
10673,43577589146.880745,91218337261.50525,0.4777283872424934,0.04136555225,0.5463159999999974,4,217.71086105,14.503192261,217.8008025783086,14.504847241005583,9.429815040465876,0.5541412433160011,-25.185313924701212,0.0,177.03299323862535,0.1422633909304892,517.4366787652091,-22.72020537901645,28374705416557.047,311.06361142291246,2.5925468787961634,TRUE,1.0,1.0,0.0,0.0,0.0,0.0,BMisfit,VCentered,12.955477941430027,433.0612875512886
10693,47269999749.34353,81748167161.25626,0.5782392607787625,0.04301515075,0.8993280000000006,4,234.477661709,16.311783617,234.49043981930637,16.341925023508164,5.117824163617402,0.381495547453333,88.90779561778368,-5.018208071305708e-13,71.68965271473282,1.2401761237645512,292.3745541853007,-22.601195060802496,2204734400709.952,26.96983280812765,3.6174848076655,TRUE,0.3333333333333333,0.5,0.0,0.0,0.6666666666666666,0.5,BCentered,VMisfit,12.944597067219467,429.23200848707927
10757,45189714754.915886,97760026938.65686,0.4622514556309589,0.04324685875,0.6272689999999983,4,139.464982525,33.974332746,139.44896709340046,33.9900422273878,3.728949923033231,0.33098807771893096,114.09138151696636,4.897193761621565e-13,116.17110973768027,0.9820977158141081,214.21332339778968,-22.79540328143064,5405489386263.922,55.29345229881939,1.6355806386190552,TRUE,0.0,0.0,0.3333333333333333,0.25,0.6666666666666666,0.75,BCentered,VMisfit,12.923888534055829,422.4320665608523
10767,44657334766.54213,74566218606.88045,0.5988949902633451,0.035505222,1.112243999999997,4,168.570745774,28.558273624,168.50486138176402,28.527375508799206,9.446202509781633,0.4167266606633673,-36.24502937986611,-5.080380560684716e-13,89.00814537353263,0.40721025281179923,443.01241568332966,-22.5013552993987,6424856972652.842,86.16310566216644,4.414787108101695,TRUE,0.0,0.0,0.3333333333333333,0.25,0.6666666666666666,0.75,BCentered,VCentered,12.921053886119774,422.56148125912904
10806,45858389639.254166,71075156382.963,0.6452098310155334,0.0444994965,1.5120460000000016,4,166.134108065,17.127914627,166.09893776411218,17.093692223604428,6.047751278020501,0.4759046247999539,23.899741811866193,4.956035581926699e-13,98.46851953911725,0.24271454393473813,357.80501368455884,-22.44929455979762,5187510506385.414,72.9862693292488,3.2230914877533543,TRUE,1.0,0.75,0.0,0.25,0.0,0.0,BMisfit,VCentered,12.903150445659897,415.5937594395796
10843,47787553804.060005,89526210658.38832,0.5337828268685073,0.045448881249999996,0.7127610000000004,4,158.387322947,36.706776575,158.4337969792435,36.71689960208988,3.831902765522279,0.6045060975227554,-86.64992025358853,9.983125437429408e-13,123.02683962934097,0.7043172084615931,231.70304164872334,-22.69987550666454,4967272410399.583,55.484001544012244,1.6705346456238033,TRUE,0.0,0.0,0.3333333333333333,0.25,0.6666666666666666,0.75,BMisfit,VMisfit,12.89029800392758,411.38833520497275
10883,41528514843.06852,86608357637.9678,0.4794977756842146,0.0344562115,0.5301739999999988,4,120.935409034,35.342862415,120.83843157228324,35.19587291693449,8.6899348868313,1.1527662981077937,-82.66695874135941,-4.938272013532696e-13,85.16952131664391,0.9706166884984483,395.2008245314827,-22.663899507783412,2395346933494.585,27.657226147935877,4.115828361370885,TRUE,0.3333333333333333,0.25,0.3333333333333333,0.25,0.3333333333333333,0.5,BMisfit,VMisfit,12.875699192327792,408.2414658717687
10900,42274531178.303345,76187887727.70143,0.5548720727026087,0.0252859295,1.1620100000000022,4,184.445511478,10.844657778,184.40624903367086,10.89618123650332,14.131896254611885,0.27322684818620774,50.84889631984946,5.058176100192213e-13,107.12334240693018,0.47467615533026314,468.47186141303615,-22.524714832839212,6473507410595.802,84.96767141953558,3.879028900114684,TRUE,0.6666666666666666,0.75,0.0,0.0,0.3333333333333333,0.25,BCentered,VCentered,12.86992391721947,407.62148180638326
10908,42503784404.59322,64021300148.78572,0.6639006753348383,0.04265597725,1.375122000000001,4,223.702658703,63.019976295,223.85810265200183,63.0872217173273,4.405004713744113,1.326465718222045,25.254922212949847,4.956035581926699e-13,62.59342332549129,0.4034756508143283,249.48615732640152,-22.335811223946628,1088481292431.7594,17.001861722616148,3.5354228893628137,TRUE,0.6666666666666666,0.5,0.3333333333333333,0.5,0.0,0.0,BMisfit,VCentered,12.866680895728456,404.3618913644865
10913,40578575764.07562,80776349669.96986,0.5023571370811953,0.03229960825,0.3064099999999996,4,244.530697995,21.066452965,244.58614427565317,20.990340862981224,11.916771745934739,0.46341781978906554,-115.96488092007593,3.552713678800501e-15,85.83864398029142,1.350963570052452,507.22920035924767,-22.58821055814554,3330789611392.61,41.23471319267716,5.241372415225393,TRUE,0.6666666666666666,0.5,0.0,0.25,0.3333333333333333,0.25,BCentered,VMisfit,12.86389547957098,404.8378199915915
10914,48487433837.36746,101150064723.39659,0.47936137233288434,0.036533497,0.654122000000001,4,197.676450176,44.024383056,197.74669388952182,44.07688564158551,7.4094932204666435,0.5898205066297424,113.29706270944637,5.022648963404208e-13,79.15260623753154,1.4313750120804507,357.82584892691403,-22.832415412502726,1191297440715.1636,11.777525244030908,4.009868317484108,TRUE,0.6666666666666666,0.5,0.3333333333333333,0.5,0.0,0.0,BMisfit,VMisfit,12.8638273384622,404.2701552847761
10929,41686132057.95952,96066626949.72734,0.43392938194628505,0.043986918,0.28583599999999976,4,223.045942503,20.076657725,223.00578559917443,20.019200354150943,8.924087250210537,0.462127498579486,84.45523554695826,7.105427357601002e-15,106.51913169001489,0.7928644761462611,521.7042892211866,-22.77643135551866,3110460762227.983,32.37816150093121,4.344306015241118,TRUE,0.0,0.0,0.6666666666666666,0.5,0.3333333333333333,0.5,BCentered,VMisfit,12.85876440193434,401.7402744128155
10955,48812966303.93054,68428776627.406746,0.7133397484177764,0.02834841725,1.5880520000000011,4,215.694536173,37.995250695,215.72459391506746,37.97382288791239,6.605659855622059,0.29014927285128744,-84.25315079892981,0.0,163.4300847032539,0.5155302400528727,246.05486207541273,-22.408096939326015,5167808553774.948,75.52098413089507,1.3354374933916051,TRUE,0.6666666666666666,0.5,0.0,0.0,0.3333333333333333,0.5,BCentered,VCentered,12.847186102386813,400.1811232730376
10964,41318866593.67882,105586308751.6963,0.39132788220532433,0.04567417025,0.06227799999999917,4,146.467411118,54.908831905,146.35046469157592,54.84929333106412,8.555131782189823,0.6300849702578665,-311.10414157731327,-5.684341886080802e-14,514.9271205533958,0.6041712101762429,519.9502163193043,-22.879019018527643,241301473932734.4,2285.3481363781243,0.8956526534853564,TRUE,0.0,0.0,0.0,0.0,1.0,1.0,BMisfit,VMisfit,12.842949251779988,396.67744004136745
10990,41075343122.764694,76128673083.89705,0.5395515442321963,0.03560249075,0.9817670000000014,4,180.613115199,8.930064707,180.6076749022599,8.980385318401462,5.16572015927497,0.5877990245667344,54.05724695795356,0.0,113.32610024690267,0.47700615162949633,242.94529189549866,-22.523870650361264,6071382890355.641,79.75159219791888,1.901525539498982,TRUE,0.3333333333333333,0.25,0.3333333333333333,0.25,0.3333333333333333,0.5,BMisfit,VCentered,12.828319439923543,393.5182976966919
11021,40671220002.266525,73948147872.22676,0.549996466071623,0.04056203875,0.9363759999999992,4,208.296626641,35.579238184,208.3486289285771,35.55180403605988,8.53332131181229,0.35450612905512996,-43.5405657374139,-4.973799150320701e-13,57.462697556148775,0.7577187913057584,458.8814823011243,-22.492318252494048,2534258028499.135,34.27074377681532,7.083340882202342,TRUE,0.3333333333333333,0.25,0.3333333333333333,0.5,0.3333333333333333,0.25,BCentered,VMisfit,12.81639788658119,389.3152297455888
11071,43930080591.82902,62910472800.77414,0.6982951905471682,0.039518793,1.7774160000000023,4,181.000920836,65.097122752,180.9718957366935,65.13994954812703,6.108826946808023,0.43740555126819947,75.88462144922903,-9.965361869035405e-13,96.04744949154143,0.7900743002646096,319.8127746684227,-22.31680737279385,3474692460271.0,55.23233740866501,2.953476980727876,TRUE,0.3333333333333333,0.25,0.3333333333333333,0.25,0.3333333333333333,0.5,BCentered,VMisfit,12.801626624353595,385.05519728394535
11076,40975211129.434456,60851985339.70551,0.6733586570872061,0.044666480499999994,1.3107250000000015,4,234.904229077,11.156997481,234.92575020777775,11.194003732673744,4.725551067685974,0.5409583684316681,65.96779247772997,1.5027978861326119e-12,106.26045340216417,0.6208122623762955,280.66212203835147,-22.280686879916168,5396700119831.85,88.68568691234695,2.34280293634572,TRUE,0.6666666666666666,0.5,0.3333333333333333,0.25,0.0,0.25,BMisfit,VMisfit,12.80054661111384,384.1000584336283
11078,41888460567.02481,81406311536.36987,0.5145603550445879,0.033479362750000005,0.528772,4,208.117291532,1.945024189,208.15585344201443,2.0035693884722967,13.27622052522525,0.3167679022173391,-11.227792590225535,-1.5090151350705128e-12,13.703637323704227,0.8193293740197325,586.2397160294034,-22.59664519401526,105882235941.82251,1.3006637193544575,37.94573775085294,FALSE,0.6666666666666666,0.75,0.0,0.0,0.0,0.0,BCentered,VMisfit,12.799744477702845,385.2424867791874
11108,46773988011.1046,81805475578.51825,0.5717708708411596,0.03959726225,0.8057510000000008,4,218.618241851,23.303601654,218.6341207970006,23.319363542317447,4.730572960017342,0.27235254760788774,-3.1064330611074693,-1.7763568394002505e-15,56.080007719018646,0.055392878629258284,248.16351534266133,-22.60195593442124,1252091301618.126,15.305715085249373,3.925124960963407,TRUE,0.6666666666666666,0.5,0.0,0.0,0.3333333333333333,0.5,BCentered,VCentered,12.786814798970733,380.6929084568291
11129,45254357149.20953,65338676356.29817,0.6926120893914826,0.0384362305,1.3748979999999982,4,184.974455003,41.845814633,184.9540707955523,41.89065866078533,6.46994928017472,0.4390471559750113,31.841588619225274,-5.009326287108706e-13,60.96612486980248,0.5222832956371389,329.1809756436297,-22.357925830514663,1816736060877.5586,27.804910692875378,4.789274798413894,TRUE,0.3333333333333333,0.25,0.0,0.0,0.6666666666666666,0.75,BCentered,VCentered,12.778938980283373,378.5394228858297
11153,49546524980.7794,67645524442.291626,0.7324435044190917,0.0341666755,1.9517880000000005,4,146.644760695,30.653085365,146.64820703764124,30.61277739646212,10.388635815586206,0.2334295035978847,-28.39177081252629,5.009326287108706e-13,96.07832369023582,0.29550651720427723,468.38517882120567,-22.395597670319525,6622844693990.114,97.90514226318196,4.324155935046058,TRUE,1.0,1.0,0.0,0.0,0.0,0.0,BCentered,VCentered,12.766186502228267,375.36433077680016
11198,39445148918.04865,65697860587.20433,0.6004023352585579,0.033684251,0.8364520000000013,4,121.664743249,55.147084358,121.49514391493551,55.22002991935028,12.411735399158653,0.5860597165719076,-130.67200198555136,5.027089855502709e-13,151.59734445309238,0.8619676186081526,551.5032793047241,-22.363878068104178,10853847212391.451,165.20853366274466,3.2268600120146207,TRUE,0.6666666666666666,0.5,0.0,0.0,0.3333333333333333,0.5,BMisfit,VMisfit,12.749420977252688,370.6220974957504
11252,40051648862.55507,62612334578.269455,0.639676656881208,0.03231095175,0.9480819999999994,4,129.174854651,53.727225496,129.13355180784433,53.738311252338505,5.466497213657264,0.29448598535488196,-115.09862324619975,1.0107470416187425e-12,108.84651546602869,1.05743966863251,232.76134822535846,-22.31164974323366,3357449508615.4873,53.622813000503264,1.8967930667503041,TRUE,0.3333333333333333,0.25,0.3333333333333333,0.25,0.3333333333333333,0.5,BCentered,VMisfit,12.729712237888815,365.21765341536286
